DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,,,,,
Michael,238960,0.500000,Transmission,UT,00:07:00 01-Apr-2025,1.7,1.00,2,,,, ,4,,0.00,1.00,10.675,10.725,,,5.00,0.00,10.675,10.725,,,10.00,0.00,10.675,10.725,,,15.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,22:01:00 02-Apr-2025,1.7,1.00,2,,,, ,6,,0.00,1.00,10.625,10.675,,,5.00,0.00,10.625,10.675,,,10.00,0.00,10.625,10.675,,,15.00,0.00,10.625,10.675,,,20.00,0.00,10.625,10.675,,,25.00,0.00,10.625,10.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,20:03:00 03-Apr-2025,16.7,1.00,1,,,, ,10,,0.00,1.00,10.575,10.625,,,5.00,0.00,10.625,10.675,,,10.00,0.00,10.625,10.675,,,15.00,0.00,10.575,10.625,,,20.00,0.00,10.625,10.675,,,25.00,0.00,10.625,10.675,,,30.00,1.00,10.625,10.675,,,35.00,1.00,10.625,10.675,,,40.00,0.00,10.625,10.675,,,45.00,0.00,10.625,10.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,21:01:00 03-Apr-2025,1.7,1.00,1,,,, ,8,,0.00,1.00,10.675,10.725,,,5.00,0.00,10.675,10.725,,,10.00,0.00,10.625,10.675,,,15.00,0.00,10.625,10.675,,,20.00,0.00,10.625,10.675,,,25.00,0.00,10.625,10.675,,,30.00,0.00,10.625,10.675,,,35.00,0.00,10.625,10.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,07:27:00 04-Apr-2025,16.7,1.00,1,,,, ,3,,0.00,1.00,10.775,10.825,,,5.00,0.00,10.775,10.825,,,10.00,0.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,19:10:00 04-Apr-2025,16.7,1.00,3,,,, ,10,,0.00,1.00,10.825,10.875,,,5.00,0.00,10.825,10.875,,,10.00,0.00,10.825,10.875,,,15.00,0.00,10.825,10.875,,,20.00,0.00,10.825,10.875,,,25.00,0.00,10.725,10.775,,,30.00,0.00,10.775,10.825,,,35.00,0.00,10.675,10.725,,,40.00,0.00,10.625,10.675,,,45.00,0.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,20:02:00 04-Apr-2025,16.7,1.00,1,,,, ,10,,0.00,1.00,10.825,10.875,,,5.00,0.00,10.825,10.875,,,10.00,0.00,10.825,10.875,,,15.00,0.00,10.825,10.875,,,20.00,1.00,10.825,10.875,,,25.00,0.00,10.775,10.825,,,30.00,0.00,10.725,10.775,,,35.00,0.00,10.675,10.725,,,40.00,0.00,10.625,10.675,,,45.00,0.00,10.625,10.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,18:03:00 06-Apr-2025,1.7,1.00,1,,,, ,7,,0.00,1.00,10.775,10.825,,,5.00,0.00,10.775,10.825,,,10.00,1.00,10.775,10.825,,,15.00,0.00,10.725,10.775,,,20.00,1.00,10.675,10.725,,,25.00,0.00,10.625,10.675,,,30.00,0.00,10.625,10.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,04:56:00 07-Apr-2025,1.7,1.00,2,,,, ,4,,0.00,1.00,10.825,10.875,,,5.00,0.00,10.825,10.875,,,10.00,0.00,10.825,10.875,,,15.00,0.00,10.825,10.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,05:02:00 07-Apr-2025,1.7,1.00,1,,,, ,5,,0.00,1.00,10.825,10.875,,,5.00,0.00,10.825,10.875,,,10.00,0.00,10.825,10.875,,,15.00,0.00,10.825,10.875,,,20.00,1.00,10.825,10.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,16:54:00 07-Apr-2025,1.7,1.00,1,,,, ,8,,0.00,1.00,10.925,10.975,,,5.00,0.00,10.925,10.975,,,10.00,0.00,10.925,10.975,,,15.00,0.00,10.825,10.875,,,20.00,0.00,10.725,10.775,,,25.00,1.00,10.675,10.725,,,30.00,0.00,10.675,10.725,,,35.00,1.00,10.675,10.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,02:34:00 09-Apr-2025,1.7,1.00,1,,,, ,9,,0.00,1.00,10.925,10.975,,,5.00,0.00,10.925,10.975,,,10.00,0.00,10.925,10.975,,,15.00,0.00,10.875,10.925,,,20.00,0.00,10.775,10.825,,,25.00,0.00,10.725,10.775,,,30.00,0.00,10.775,10.825,,,35.00,0.00,10.775,10.825,,,40.00,1.00,10.775,10.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,03:03:00 09-Apr-2025,1.7,1.00,1,,,, ,9,,0.00,1.00,10.975,11.025,,,5.00,0.00,10.975,11.025,,,10.00,0.00,10.975,11.025,,,15.00,0.00,10.825,10.875,,,20.00,0.00,10.825,10.875,,,25.00,0.00,10.775,10.825,,,30.00,0.00,10.725,10.775,,,35.00,0.00,10.725,10.775,,,40.00,0.00,10.725,10.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,22:00:00 12-Apr-2025,1.7,1.00,1,,,, ,8,,0.00,1.00,11.175,11.225,,,5.00,0.00,11.225,11.275,,,10.00,0.00,11.175,11.225,,,15.00,0.00,11.225,11.275,,,20.00,0.00,11.075,11.125,,,25.00,0.00,11.075,11.125,,,30.00,0.00,11.075,11.125,,,35.00,0.00,11.075,11.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,21:19:00 13-Apr-2025,16.7,1.00,1,,,, ,14,,0.00,1.00,11.475,11.525,,,5.00,0.00,11.475,11.525,,,10.00,0.00,11.475,11.525,,,15.00,0.00,11.275,11.325,,,20.00,0.00,11.225,11.275,,,25.00,0.00,11.225,11.275,,,30.00,0.00,11.175,11.225,,,35.00,0.00,11.175,11.225,,,40.00,0.00,11.175,11.225,,,45.00,0.00,11.175,11.225,,,50.00,0.00,11.175,11.225,,,55.00,0.00,11.175,11.225,,,60.00,0.00,11.175,11.225,,,65.00,0.00,11.175,11.225,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,10:02:00 14-Apr-2025,16.7,1.00,1,,,, ,13,,0.00,1.00,11.275,11.325,,,5.00,0.00,11.275,11.325,,,10.00,0.00,11.275,11.325,,,15.00,0.00,11.225,11.275,,,20.00,0.00,11.175,11.225,,,25.00,0.00,11.175,11.225,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.125,11.175,,,50.00,0.00,11.125,11.175,,,55.00,0.00,11.125,11.175,,,60.00,0.00,11.125,11.175,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,19:18:00 15-Apr-2025,166.7,1.00,1,,,, ,16,,0.00,1.00,11.175,11.225,,,5.00,0.00,11.225,11.275,,,10.00,0.00,11.225,11.275,,,15.00,0.00,11.175,11.225,,,20.00,0.00,11.175,11.225,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.125,11.175,,,50.00,0.00,11.125,11.175,,,55.00,0.00,11.125,11.175,,,60.00,0.00,11.125,11.175,,,65.00,0.00,11.125,11.175,,,70.00,0.00,11.125,11.175,,,75.00,1.00,11.125,11.175,,,,,,,
Michael,238960,0.500000,Transmission,UT,20:24:00 15-Apr-2025,16.7,1.00,1,,,, ,9,,0.00,1.00,11.075,11.125,,,5.00,0.00,11.075,11.125,,,10.00,0.00,11.125,11.175,,,15.00,0.00,11.125,11.175,,,20.00,0.00,11.125,11.175,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,40.00,1.00,11.125,11.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,18:05:00 16-Apr-2025,16.7,1.00,3,,,, ,15,,0.00,1.00,11.825,11.875,,,5.00,0.00,11.375,11.425,,,10.00,0.00,11.175,11.225,,,15.00,0.00,11.175,11.225,,,20.00,0.00,11.125,11.175,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.125,11.175,,,50.00,0.00,11.125,11.175,,,55.00,0.00,11.125,11.175,,,60.00,0.00,11.125,11.175,,,65.00,0.00,11.125,11.175,,,70.00,0.00,11.125,11.175,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,06:59:00 17-Apr-2025,16.7,2.00,1,,,, ,11,,0.00,1.00,11.175,11.225,,,5.00,0.00,11.175,11.225,,,10.00,0.00,11.175,11.225,,,15.00,0.00,11.125,11.175,,,20.00,0.00,11.075,11.125,,,25.00,0.00,11.025,11.075,,,30.00,0.00,11.025,11.075,,,35.00,0.00,11.025,11.075,,,40.00,0.00,11.025,11.075,,,45.00,0.00,11.025,11.075,,,50.00,0.00,11.025,11.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,06:02:00 18-Apr-2025,16.7,2.00,1,,,, ,14,,0.00,1.00,11.575,11.625,,,5.00,0.00,11.575,11.625,,,10.00,0.00,11.525,11.575,,,15.00,0.00,11.525,11.575,,,20.00,1.00,11.475,11.525,,,25.00,0.00,11.125,11.175,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.125,11.175,,,50.00,1.00,11.125,11.175,,,55.00,0.00,11.125,11.175,,,60.00,0.00,11.125,11.175,,,65.00,0.00,11.125,11.175,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,17:02:00 18-Apr-2025,16.7,2.00,1,,,, ,16,,0.00,1.00,11.725,11.775,,,5.00,0.00,11.725,11.775,,,10.00,0.00,11.725,11.775,,,15.00,0.00,11.325,11.375,,,20.00,0.00,11.275,11.325,,,25.00,0.00,11.275,11.325,,,30.00,0.00,11.225,11.275,,,35.00,0.00,11.225,11.275,,,40.00,0.00,11.225,11.275,,,45.00,0.00,11.175,11.225,,,50.00,0.00,11.175,11.225,,,55.00,0.00,11.175,11.225,,,60.00,0.00,11.175,11.225,,,65.00,0.00,11.125,11.175,,,70.00,0.00,11.125,11.175,,,75.00,0.00,11.125,11.175,,,,,,,
Michael,238960,0.500000,Transmission,UT,01:23:00 22-Apr-2025,16.7,2.00,2,,,, ,9,,0.00,1.00,11.925,11.975,,,5.00,0.00,11.925,11.975,,,10.00,0.00,11.575,11.625,,,15.00,0.00,11.275,11.325,,,20.00,0.00,11.275,11.325,,,25.00,0.00,11.225,11.275,,,30.00,0.00,11.225,11.275,,,35.00,0.00,11.175,11.225,,,40.00,0.00,11.175,11.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,02:17:00 22-Apr-2025,1.7,2.00,2,,,, ,9,,0.00,1.00,12.025,12.075,,,5.00,0.00,12.025,12.075,,,10.00,0.00,11.725,11.775,,,15.00,0.00,11.275,11.325,,,20.00,0.00,11.275,11.325,,,25.00,0.00,11.225,11.275,,,30.00,0.00,11.225,11.275,,,35.00,0.00,11.175,11.225,,,40.00,0.00,11.225,11.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,12:01:00 22-Apr-2025,16.7,2.00,1,,,, ,12,,0.00,1.00,11.925,11.975,,,5.00,0.00,11.925,11.975,,,10.00,1.00,11.825,11.875,,,15.00,0.00,11.425,11.475,,,20.00,0.00,11.275,11.325,,,25.00,0.00,11.175,11.225,,,30.00,0.00,11.125,11.175,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.125,11.175,,,50.00,0.00,11.125,11.175,,,55.00,0.00,11.125,11.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,11:02:00 23-Apr-2025,16.7,2.00,2,,,, ,13,,0.00,1.00,11.625,11.675,,,5.00,0.00,11.575,11.625,,,10.00,0.00,11.575,11.625,,,15.00,0.00,11.575,11.625,,,20.00,0.00,11.575,11.625,,,25.00,0.00,11.475,11.525,,,30.00,0.00,11.175,11.225,,,35.00,0.00,11.125,11.175,,,40.00,0.00,11.125,11.175,,,45.00,0.00,11.125,11.175,,,50.00,0.00,11.125,11.175,,,55.00,0.00,11.125,11.175,,,60.00,0.00,11.125,11.175,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,23:03:00 23-Apr-2025,16.7,2.00,1,,,, ,3,,5.00,0.00,11.725,11.775,,,10.00,0.00,11.575,11.625,,,15.00,1.00,11.425,11.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,10:00:00 24-Apr-2025,16.7,2.00,2,,,, ,12,,0.00,1.00,11.925,11.975,,,5.00,0.00,11.725,11.775,,,10.00,0.00,11.675,11.725,,,15.00,0.00,11.675,11.725,,,20.00,0.00,11.575,11.625,,,25.00,0.00,11.525,11.575,,,30.00,0.00,11.425,11.475,,,35.00,0.00,11.275,11.325,,,40.00,0.00,11.275,11.325,,,45.00,0.00,11.275,11.325,,,50.00,0.00,11.225,11.275,,,55.00,1.00,11.275,11.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,11:07:00 24-Apr-2025,16.7,2.00,2,,,, ,10,,0.00,1.00,11.975,12.025,,,5.00,0.00,11.925,11.975,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.575,11.625,,,20.00,0.00,11.425,11.475,,,25.00,0.00,11.425,11.475,,,30.00,0.00,11.325,11.375,,,35.00,0.00,11.175,11.225,,,40.00,0.00,11.175,11.225,,,45.00,1.00,11.175,11.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,21:00:00 25-Apr-2025,1.7,2.00,1,,,, ,2,,5.00,0.00,12.025,12.075,,,10.00,0.00,11.975,12.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,07:42:00 26-Apr-2025,16.7,2.00,1,,,, ,11,,5.00,0.00,11.875,11.925,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.725,11.775,,,20.00,0.00,11.525,11.575,,,25.00,0.00,11.425,11.475,,,30.00,0.00,11.375,11.425,,,35.00,0.00,11.375,11.425,,,40.00,0.00,11.325,11.375,,,45.00,0.00,11.325,11.375,,,50.00,0.00,11.325,11.375,,,55.00,1.00,11.325,11.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,09:03:00 26-Apr-2025,16.7,2.00,2,,,, ,12,,0.00,1.00,11.925,11.975,,,5.00,0.00,11.925,11.975,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.775,11.825,,,20.00,0.00,11.675,11.725,,,25.00,0.00,11.425,11.475,,,30.00,0.00,11.325,11.375,,,35.00,0.00,11.275,11.325,,,40.00,0.00,11.275,11.325,,,45.00,0.00,11.275,11.325,,,50.00,0.00,11.275,11.325,,,55.00,0.00,11.275,11.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,20:09:00 26-Apr-2025,16.7,2.00,1,,,, ,12,,0.00,1.00,12.025,12.075,,,5.00,0.00,11.875,11.925,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.775,11.825,,,20.00,0.00,11.725,11.775,,,25.00,0.00,11.725,11.775,,,30.00,0.00,11.375,11.425,,,35.00,0.00,11.325,11.375,,,40.00,0.00,11.275,11.325,,,45.00,0.00,11.275,11.325,,,50.00,0.00,11.275,11.325,,,55.00,1.00,11.275,11.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
