DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,,,,,
Michael,238960,0.500000,Transmission,UT,18:12:00 28-Apr-2025,166.7,2.00,1,,,, ,11,,0.00,1.00,12.375,12.425,,,5.00,0.00,12.375,12.425,,,10.00,0.00,11.925,11.975,,,15.00,0.00,11.625,11.675,,,20.00,0.00,11.675,11.725,,,25.00,0.00,11.625,11.675,,,30.00,0.00,11.525,11.575,,,35.00,0.00,11.525,11.575,,,40.00,0.00,11.525,11.575,,,45.00,0.00,11.525,11.575,,,50.00,1.00,11.525,11.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,18:04:00 29-Apr-2025,16.7,2.00,2,,,, ,9,,5.00,0.00,12.425,12.475,,,10.00,0.00,11.925,11.975,,,15.00,0.00,11.875,11.925,,,20.00,0.00,11.625,11.675,,,25.00,0.00,11.625,11.675,,,30.00,0.00,11.625,11.675,,,35.00,0.00,11.575,11.625,,,40.00,0.00,11.575,11.625,,,45.00,0.00,11.625,11.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,16:04:00 30-Apr-2025,16.7,2.00,2,,,, ,10,,0.00,1.00,12.775,12.825,,,5.00,0.00,11.875,11.925,,,10.00,0.00,11.825,11.875,,,15.00,0.00,11.775,11.825,,,20.00,0.00,11.725,11.775,,,25.00,0.00,11.725,11.775,,,30.00,0.00,11.725,11.775,,,35.00,0.00,11.725,11.775,,,40.00,1.00,11.725,11.775,,,45.00,0.00,11.725,11.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,03:54:00 01-May-2025,16.7,2.00,1,,,, ,7,,0.00,1.00,12.525,12.575,,,5.00,0.00,12.525,12.575,,,10.00,0.00,12.525,12.575,,,15.00,0.00,12.525,12.575,,,20.00,0.00,12.525,12.575,,,25.00,0.00,12.525,12.575,,,30.00,1.00,12.525,12.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,01:11:00 03-May-2025,166.7,2.00,1,,,, ,11,,0.00,1.00,12.575,12.625,,,5.00,0.00,12.575,12.625,,,10.00,0.00,12.525,12.575,,,15.00,0.00,12.525,12.575,,,20.00,0.00,12.175,12.225,,,25.00,0.00,11.825,11.875,,,30.00,0.00,11.825,11.875,,,35.00,0.00,11.825,11.875,,,40.00,0.00,11.825,11.875,,,45.00,0.00,11.825,11.875,,,50.00,0.00,11.775,11.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,02:02:00 03-May-2025,1.7,2.00,1,,,, ,6,,0.00,1.00,12.475,12.525,,,5.00,0.00,12.475,12.525,,,10.00,0.00,12.425,12.475,,,15.00,0.00,12.375,12.425,,,20.00,0.00,12.075,12.125,,,25.00,0.00,11.875,11.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,14:02:00 03-May-2025,16.7,2.00,2,,,, ,11,,0.00,1.00,12.325,12.375,,,5.00,1.00,12.325,12.375,,,10.00,0.00,12.125,12.175,,,15.00,0.00,11.975,12.025,,,20.00,0.00,12.075,12.125,,,25.00,1.00,11.975,12.025,,,30.00,0.00,11.975,12.025,,,35.00,0.00,11.975,12.025,,,40.00,0.00,11.975,12.025,,,45.00,0.00,11.975,12.025,,,50.00,0.00,11.975,12.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,12:37:00 04-May-2025,16.7,2.00,2,,,, ,9,,0.00,1.00,12.475,12.525,,,5.00,0.00,12.325,12.375,,,10.00,0.00,12.275,12.325,,,15.00,0.00,12.225,12.275,,,20.00,0.00,12.175,12.225,,,25.00,0.00,12.175,12.225,,,30.00,0.00,12.175,12.225,,,35.00,0.00,12.175,12.225,,,40.00,1.00,12.175,12.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,11:01:00 05-May-2025,16.7,2.00,1,,,, ,12,,0.00,1.00,13.375,13.425,,,5.00,0.00,13.375,13.425,,,10.00,0.00,13.225,13.275,,,15.00,0.00,12.525,12.575,,,20.00,0.00,12.175,12.225,,,25.00,0.00,12.175,12.225,,,30.00,0.00,12.175,12.225,,,35.00,0.00,12.125,12.175,,,40.00,0.00,12.075,12.125,,,45.00,0.00,12.025,12.075,,,50.00,0.00,11.925,11.975,,,55.00,1.00,11.925,11.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,12:02:00 05-May-2025,16.7,2.00,1,,,, ,11,,0.00,1.00,13.375,13.425,,,5.00,1.00,13.375,13.425,,,10.00,0.00,13.075,13.125,,,15.00,0.00,12.725,12.775,,,20.00,0.00,12.275,12.325,,,25.00,0.00,12.175,12.225,,,30.00,0.00,12.175,12.225,,,35.00,0.00,12.175,12.225,,,40.00,0.00,12.075,12.125,,,45.00,0.00,12.025,12.075,,,50.00,0.00,11.925,11.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,09:04:00 07-May-2025,16.7,2.00,1,,,, ,9,,0.00,1.00,13.125,13.175,,,5.00,0.00,13.075,13.125,,,10.00,0.00,13.075,13.125,,,15.00,0.00,13.025,13.075,,,20.00,0.00,12.625,12.675,,,25.00,0.00,12.475,12.525,,,30.00,0.00,12.425,12.475,,,35.00,0.00,12.325,12.375,,,40.00,0.00,12.275,12.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,10:29:00 07-May-2025,166.7,2.00,1,,,, ,11,,0.00,1.00,13.275,13.325,,,5.00,0.00,13.175,13.225,,,10.00,0.00,13.125,13.175,,,15.00,0.00,13.125,13.175,,,20.00,0.00,12.775,12.825,,,25.00,0.00,12.525,12.575,,,30.00,0.00,12.375,12.425,,,35.00,0.00,12.325,12.375,,,40.00,0.00,12.325,12.375,,,45.00,0.00,12.325,12.375,,,50.00,0.00,12.275,12.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,20:00:00 07-May-2025,1.7,2.00,2,,,, ,7,,0.00,1.00,13.675,13.725,,,5.00,0.00,13.725,13.775,,,10.00,0.00,13.525,13.575,,,15.00,0.00,13.475,13.525,,,20.00,0.00,13.275,13.325,,,25.00,0.00,12.675,12.725,,,30.00,0.00,12.625,12.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,19:00:00 08-May-2025,16.7,2.00,1,,,, ,6,,0.00,1.00,13.175,13.225,,,5.00,0.00,12.975,13.025,,,10.00,0.00,12.975,13.025,,,15.00,0.00,12.925,12.975,,,20.00,0.00,12.925,12.975,,,25.00,0.00,12.875,12.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,06:01:00 10-May-2025,16.7,2.00,1,,,, ,5,,0.00,1.00,13.375,13.425,,,5.00,0.00,13.425,13.475,,,10.00,0.00,13.375,13.425,,,15.00,0.00,13.225,13.275,,,20.00,0.00,13.275,13.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,17:05:00 10-May-2025,16.7,2.00,1,,,, ,10,,0.00,1.00,13.975,14.025,,,5.00,0.00,13.775,13.825,,,10.00,0.00,13.775,13.825,,,15.00,0.00,13.425,13.475,,,20.00,0.00,13.325,13.375,,,25.00,0.00,12.975,13.025,,,30.00,0.00,12.975,13.025,,,35.00,0.00,12.875,12.925,,,40.00,0.00,12.825,12.875,,,45.00,1.00,12.825,12.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,18:00:00 10-May-2025,16.7,2.00,1,,,, ,10,,0.00,1.00,14.025,14.075,,,5.00,0.00,14.025,14.075,,,10.00,0.00,13.825,13.875,,,15.00,0.00,13.425,13.475,,,20.00,0.00,13.125,13.175,,,25.00,0.00,13.025,13.075,,,30.00,0.00,13.025,13.075,,,35.00,0.00,12.875,12.925,,,40.00,0.00,12.825,12.875,,,45.00,1.00,12.875,12.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,05:00:00 11-May-2025,1.7,2.00,1,,,, ,9,,0.00,1.00,13.975,14.025,,,5.00,1.00,14.025,14.075,,,10.00,0.00,13.975,14.025,,,15.00,0.00,13.575,13.625,,,20.00,0.00,13.125,13.175,,,25.00,0.00,13.125,13.175,,,30.00,0.00,13.075,13.125,,,35.00,0.00,13.025,13.075,,,40.00,0.00,12.875,12.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,16:45:00 11-May-2025,16.7,2.00,2,,,, ,9,,0.00,1.00,14.175,14.225,,,5.00,0.00,13.975,14.025,,,10.00,0.00,13.875,13.925,,,15.00,0.00,13.475,13.525,,,20.00,0.00,12.975,13.025,,,25.00,0.00,13.025,13.075,,,30.00,0.00,13.025,13.075,,,35.00,0.00,12.875,12.925,,,40.00,0.00,12.725,12.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,16:01:00 12-May-2025,16.7,2.00,2,,,, ,10,,0.00,0.00,14.675,14.725,,,5.00,0.00,14.125,14.175,,,10.00,0.00,13.925,13.975,,,15.00,0.00,13.675,13.725,,,20.00,0.00,13.175,13.225,,,25.00,0.00,13.075,13.125,,,30.00,0.00,13.075,13.125,,,35.00,0.00,13.025,13.075,,,40.00,0.00,12.925,12.975,,,45.00,0.00,12.875,12.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,15:02:00 13-May-2025,16.7,2.00,2,,,, ,7,,0.00,1.00,14.075,14.125,,,5.00,0.00,14.025,14.075,,,10.00,0.00,13.925,13.975,,,15.00,0.00,13.825,13.875,,,20.00,0.00,13.775,13.825,,,25.00,0.00,13.775,13.825,,,30.00,0.00,13.625,13.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,01:03:00 16-May-2025,16.7,2.00,1,,,, ,6,,0.00,1.00,14.225,14.275,,,5.00,0.00,14.225,14.275,,,10.00,0.00,14.225,14.275,,,15.00,0.00,13.875,13.925,,,20.00,0.00,13.475,13.525,,,25.00,0.00,13.475,13.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,21:02:00 19-May-2025,16.7,2.00,1,,,, ,10,,0.00,1.00,14.775,14.825,,,5.00,0.00,14.675,14.725,,,10.00,0.00,14.575,14.625,,,15.00,0.00,14.475,14.525,,,20.00,0.00,14.275,14.325,,,25.00,0.00,13.475,13.525,,,30.00,0.00,13.175,13.225,,,35.00,0.00,13.125,13.175,,,40.00,0.00,13.125,13.175,,,45.00,0.00,13.125,13.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,19:30:00 20-May-2025,16.7,3.00,1,,,, ,12,,0.00,1.00,15.525,15.575,,,5.00,0.00,14.725,14.775,,,10.00,0.00,14.675,14.725,,,15.00,0.00,14.575,14.625,,,20.00,0.00,14.125,14.175,,,25.00,0.00,13.425,13.475,,,30.00,0.00,12.875,12.925,,,35.00,0.00,12.825,12.875,,,40.00,0.00,12.825,12.875,,,45.00,0.00,12.825,12.875,,,50.00,0.00,12.825,12.875,,,55.00,0.00,12.825,12.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,06:03:00 21-May-2025,16.7,3.00,1,,,, ,10,,0.00,1.00,14.875,14.925,,,5.00,0.00,14.775,14.825,,,10.00,0.00,14.525,14.575,,,15.00,0.00,14.125,14.175,,,20.00,0.00,13.575,13.625,,,25.00,0.00,13.375,13.425,,,30.00,0.00,13.325,13.375,,,35.00,0.00,13.175,13.225,,,40.00,0.00,13.175,13.225,,,45.00,1.00,13.225,13.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,07:07:00 21-May-2025,16.7,3.00,1,,,, ,10,,0.00,1.00,14.675,14.725,,,5.00,0.00,14.825,14.875,,,10.00,0.00,14.575,14.625,,,15.00,0.00,14.075,14.125,,,20.00,0.00,13.875,13.925,,,25.00,0.00,13.475,13.525,,,30.00,0.00,13.375,13.425,,,35.00,0.00,13.225,13.275,,,40.00,0.00,13.175,13.225,,,45.00,0.00,13.175,13.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,19:14:00 21-May-2025,16.7,3.00,1,,,, ,11,,0.00,1.00,15.025,15.075,,,5.00,0.00,15.025,15.075,,,10.00,0.00,14.975,15.025,,,15.00,0.00,14.175,14.225,,,20.00,0.00,13.675,13.725,,,25.00,0.00,13.225,13.275,,,30.00,0.00,13.075,13.125,,,35.00,0.00,13.025,13.075,,,40.00,0.00,13.025,13.075,,,45.00,0.00,13.025,13.075,,,50.00,0.00,13.025,13.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,05:17:00 23-May-2025,166.7,3.00,2,,,, ,8,,0.00,1.00,15.025,15.075,,,5.00,0.00,14.925,14.975,,,10.00,0.00,14.725,14.775,,,15.00,0.00,13.975,14.025,,,20.00,0.00,13.375,13.425,,,25.00,0.00,13.275,13.325,,,30.00,0.00,13.275,13.325,,,35.00,0.00,13.275,13.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,17:02:00 23-May-2025,16.7,3.00,1,,,, ,9,,0.00,1.00,15.375,15.425,,,5.00,0.00,15.375,15.425,,,10.00,0.00,15.075,15.125,,,15.00,0.00,14.325,14.375,,,20.00,0.00,13.675,13.725,,,25.00,1.00,13.475,13.525,,,30.00,0.00,13.425,13.475,,,35.00,0.00,13.225,13.275,,,40.00,0.00,13.225,13.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,02:25:00 25-May-2025,1.7,3.00,2,,,, ,10,,0.00,1.00,13.975,14.025,,,5.00,0.00,13.975,14.025,,,10.00,0.00,13.925,13.975,,,15.00,0.00,13.625,13.675,,,20.00,0.00,13.425,13.475,,,25.00,0.00,13.125,13.175,,,30.00,0.00,13.125,13.175,,,35.00,0.00,13.125,13.175,,,40.00,0.00,13.075,13.125,,,45.00,0.00,13.025,13.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,09:58:00 30-May-2025,1.7,3.00,2,,,, ,8,,0.00,0.00,14.425,14.475,,,5.00,1.00,14.325,14.375,,,10.00,0.00,13.975,14.025,,,15.00,0.00,13.175,13.225,,,20.00,0.00,13.075,13.125,,,25.00,0.00,13.075,13.125,,,30.00,0.00,13.025,13.075,,,35.00,0.00,13.075,13.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,10:01:00 30-May-2025,1.7,3.00,1,,,, ,8,,0.00,0.00,14.425,14.475,,,5.00,0.00,14.275,14.325,,,10.00,0.00,14.025,14.075,,,15.00,0.00,13.175,13.225,,,20.00,0.00,13.075,13.125,,,25.00,0.00,13.025,13.075,,,30.00,0.00,12.975,13.025,,,35.00,0.00,12.975,13.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,20:48:00 30-May-2025,16.7,3.00,1,,,, ,10,,0.00,1.00,14.475,14.525,,,5.00,0.00,14.075,14.125,,,10.00,0.00,13.725,13.775,,,15.00,0.00,13.025,13.075,,,20.00,0.00,12.875,12.925,,,25.00,0.00,12.875,12.925,,,30.00,0.00,12.875,12.925,,,35.00,0.00,12.875,12.925,,,40.00,0.00,12.875,12.925,,,45.00,0.00,12.875,12.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,21:07:00 30-May-2025,16.7,3.00,1,,,, ,11,,0.00,1.00,14.375,14.425,,,5.00,0.00,14.025,14.075,,,10.00,0.00,13.575,13.625,,,15.00,0.00,12.925,12.975,,,20.00,0.00,12.875,12.925,,,25.00,0.00,12.875,12.925,,,30.00,0.00,12.875,12.925,,,35.00,0.00,12.875,12.925,,,40.00,0.00,12.875,12.925,,,45.00,0.00,12.875,12.925,,,50.00,1.00,12.875,12.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,18:00:00 01-Jun-2025,16.7,3.00,1,,,, ,11,,0.00,1.00,14.125,14.175,,,5.00,0.00,14.125,14.175,,,10.00,0.00,14.075,14.125,,,15.00,0.00,13.875,13.925,,,20.00,0.00,12.875,12.925,,,25.00,0.00,12.875,12.925,,,30.00,0.00,12.875,12.925,,,35.00,0.00,12.875,12.925,,,40.00,0.00,12.875,12.925,,,45.00,1.00,12.875,12.925,,,50.00,0.00,12.875,12.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,19:03:00 01-Jun-2025,16.7,3.00,1,,,, ,10,,0.00,0.00,14.175,14.225,,,5.00,0.00,14.075,14.125,,,10.00,0.00,13.825,13.875,,,15.00,1.00,13.625,13.675,,,20.00,0.00,12.975,13.025,,,25.00,0.00,12.925,12.975,,,30.00,0.00,12.875,12.925,,,35.00,0.00,12.875,12.925,,,40.00,0.00,12.875,12.925,,,45.00,0.00,12.875,12.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,05:04:00 03-Jun-2025,1.7,3.00,1,,,, ,6,,0.00,0.00,13.875,13.925,,,5.00,0.00,13.875,13.925,,,10.00,0.00,13.875,13.925,,,15.00,0.00,13.875,13.925,,,20.00,0.00,13.775,13.825,,,25.00,0.00,13.125,13.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael,238960,0.500000,Transmission,UT,16:01:00 03-Jun-2025,16.7,3.00,1,,,, ,6,,0.00,1.00,14.075,14.125,,,5.00,0.00,13.925,13.975,,,10.00,0.00,13.175,13.225,,,15.00,0.00,13.125,13.175,,,20.00,0.00,13.125,13.175,,,25.00,0.00,13.125,13.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
